year_mobility,region_origin,destination,latitude,longitude,n_mobile
2007,Latin America & Caribbean,NL,52.25,5.75,38
2007,Latin America & Caribbean,UA,49,32,2
2007,Latin America & Caribbean,US,39.76,-98.5,874
2007,Latin America & Caribbean,UY,-33,-56,5
2008,Latin America & Caribbean,HR,45.16667,15.5,2
2008,Latin America & Caribbean,PY,-23.33333,-58,1
2008,Latin America & Caribbean,SE,62,15,27
2009,Latin America & Caribbean,CU,22,-79.5,8
2009,Latin America & Caribbean,HT,19.07582,-72.29616,3
2009,Latin America & Caribbean,JP,35.68536,139.75309,19
2009,Latin America & Caribbean,MZ,-18.25,35,2
2009,Latin America & Caribbean,SK,48.66667,19.5,2
2009,Latin America & Caribbean,SV,13.83333,-88.91667,1
2010,Latin America & Caribbean,BG,42.66667,25.25,4
2010,Latin America & Caribbean,EG,27,30,1
2010,Latin America & Caribbean,GB,54.75844,-2.69531,173
2010,Latin America & Caribbean,KR,36.5,127.75,9
2010,Latin America & Caribbean,TT,11,-61,1
2011,Latin America & Caribbean,BR,-10,-55,78
2011,Latin America & Caribbean,DK,56,10,15
2011,Latin America & Caribbean,PK,30,70,2
2011,Latin America & Caribbean,RO,46,25,1
2012,Latin America & Caribbean,AO,-12.5,18.5,1
2012,Latin America & Caribbean,BB,13.16453,-59.55165,2
2012,Latin America & Caribbean,CR,10,-84,10
2012,Latin America & Caribbean,GY,5,-59,1
2012,Latin America & Caribbean,JO,31,36,2
2013,Latin America & Caribbean,AU,-25,135,88
2013,Latin America & Caribbean,BR,-10,-55,93
2013,Latin America & Caribbean,DK,56,10,18
2013,Latin America & Caribbean,MU,-20.3,57.58333,1
2013,Latin America & Caribbean,MX,23,-102,44
2013,Latin America & Caribbean,PK,30,70,8
2013,Latin America & Caribbean,RU,60,100,6
2013,Latin America & Caribbean,US,39.76,-98.5,1118
2014,Latin America & Caribbean,BO,-17,-65,1
2014,Latin America & Caribbean,CH,47.00016,8.01427,46
2014,Latin America & Caribbean,CL,-30,-71,82
2014,Latin America & Caribbean,CZ,49.75,15,9
2014,Latin America & Caribbean,KE,1,38,1
2014,Latin America & Caribbean,LY,28,17,1
2014,Latin America & Caribbean,NZ,-42,174,19
2014,Latin America & Caribbean,SY,35,38,1
2014,Latin America & Caribbean,TN,34,9,1
2014,Latin America & Caribbean,UG,1.25,32.5,1
2015,Latin America & Caribbean,EC,-1.25,-78.25,54
2015,Latin America & Caribbean,IL,31.5,34.75,13
2015,Latin America & Caribbean,NL,52.25,5.75,95
2015,Latin America & Caribbean,QA,25.5,51.25,2
2015,Latin America & Caribbean,US,39.76,-98.5,1312
2015,Latin America & Caribbean,UY,-33,-56,18
2016,Latin America & Caribbean,AM,40.25,45,1
2016,Latin America & Caribbean,BJ,9.5,2.25,1
2016,Latin America & Caribbean,HU,47,20,11
2016,Latin America & Caribbean,KE,1,38,5
2016,Latin America & Caribbean,NI,13,-85,1
2016,Latin America & Caribbean,SE,62,15,74
2016,Latin America & Caribbean,SI,46.08333,15,47
2017,Latin America & Caribbean,MT,35.91667,14.43333,6
2017,Latin America & Caribbean,MZ,-18.25,35,8
2017,Latin America & Caribbean,PL,52,20,9
2017,Latin America & Caribbean,TT,11,-61,3
2018,Latin America & Caribbean,CO,4,-73.25,144
2018,Latin America & Caribbean,ID,-5,120,2
2018,Latin America & Caribbean,KH,13,105,1
2018,Latin America & Caribbean,MY,2.5,112.5,4
2018,Latin America & Caribbean,PE,-10,-75.25,52
2018,Latin America & Caribbean,PK,30,70,10
2018,Latin America & Caribbean,SG,1.36667,103.8,7
2018,Latin America & Caribbean,SI,46.08333,15,2
2018,Latin America & Caribbean,ST,1,7,2
2019,Latin America & Caribbean,BM,32.33022,-64.74003,1
2019,Latin America & Caribbean,EG,27,30,4
2019,Latin America & Caribbean,GT,15.5,-90.25,2
2019,Latin America & Caribbean,IN,22,79,12
2019,Latin America & Caribbean,KR,36.5,127.75,25
2019,Latin America & Caribbean,LK,7.75,80.75,2
2019,Latin America & Caribbean,PA,9,-80,8
2019,Latin America & Caribbean,PT,39.6945,-8.13057,189
2019,Latin America & Caribbean,SA,25,45,6
2020,Latin America & Caribbean,AT,47.33333,13.33333,63
2020,Latin America & Caribbean,AU,-25,135,166
2020,Latin America & Caribbean,GD,12.11667,-61.66667,1
2020,Latin America & Caribbean,PK,30,70,7
2020,Latin America & Caribbean,QA,25.5,51.25,2
2020,Latin America & Caribbean,RO,46,25,1
2020,Latin America & Caribbean,ZM,-14.33333,28.5,2
2021,Latin America & Caribbean,AR,-34,-64,75
2021,Latin America & Caribbean,BB,13.16453,-59.55165,2
2021,Latin America & Caribbean,CR,10,-84,16
2021,Latin America & Caribbean,CV,16,-24,1
2021,Latin America & Caribbean,IT,42.83333,12.83333,145
2021,Latin America & Caribbean,MZ,-18.25,35,14
2021,Latin America & Caribbean,TN,34,9,1
2021,Latin America & Caribbean,TR,39,35,10
2022,Latin America & Caribbean,AU,-25,135,97
2022,Latin America & Caribbean,BD,24,90,1
2022,Latin America & Caribbean,DE,51.5,10.5,330
2022,Latin America & Caribbean,DK,56,10,66
2022,Latin America & Caribbean,JM,18.16667,-77.25,26
2022,Latin America & Caribbean,LT,55.41667,24,1
2022,Latin America & Caribbean,LU,49.75,6.16667,11
2022,Latin America & Caribbean,RS,44.81892,20.45998,2
2022,Latin America & Caribbean,RU,60,100,18
2022,Latin America & Caribbean,TW,24,121,9
2022,Latin America & Caribbean,UY,-33,-56,20
2022,Latin America & Caribbean,AE,23.75,54.5,9
2022,Latin America & Caribbean,CA,60.10867,-113.64258,365
2022,Latin America & Caribbean,CZ,49.75,15,21
2022,Latin America & Caribbean,ES,40,-4,571
2022,Latin America & Caribbean,HR,45.16667,15.5,3
2022,Latin America & Caribbean,IR,32,53,8
2022,Latin America & Caribbean,IT,42.83333,12.83333,157
2022,Latin America & Caribbean,NZ,-42,174,21
2022,Latin America & Caribbean,PA,9,-80,7
2022,Latin America & Caribbean,TH,15.5,101,1
2022,Latin America & Caribbean,TR,39,35,4
2022,Latin America & Caribbean,UG,1.25,32.5,2
2023,Latin America & Caribbean,CU,22,-79.5,11
2023,Latin America & Caribbean,EC,-1.25,-78.25,35
2023,Latin America & Caribbean,IL,31.5,34.75,12
2023,Latin America & Caribbean,LB,33.83333,35.83333,1
2023,Latin America & Caribbean,MX,23,-102,108
2023,Latin America & Caribbean,NG,10,8,5
2023,Latin America & Caribbean,US,39.76,-98.5,1527
2023,Latin America & Caribbean,ZA,-29,24,9
2023,Latin America & Caribbean,DE,51.5,10.5,354
2023,Latin America & Caribbean,EE,59,26,3
2023,Latin America & Caribbean,JP,35.68536,139.75309,25
2023,Latin America & Caribbean,LU,49.75,6.16667,6
2023,Latin America & Caribbean,NL,52.25,5.75,107
2023,Latin America & Caribbean,PL,52,20,24
2023,Latin America & Caribbean,SK,48.66667,19.5,3
2023,Latin America & Caribbean,UY,-33,-56,33
2023,Latin America & Caribbean,VE,8,-66,11
2023,Latin America & Caribbean,YE,15.5,47.5,1
1990,Latin America & Caribbean,ES,40,-4,20
1990,Latin America & Caribbean,FR,46,2,30
1990,Latin America & Caribbean,GB,54.75844,-2.69531,34
1990,Latin America & Caribbean,IT,42.83333,12.83333,16
1991,Latin America & Caribbean,AU,-25,135,2
1991,Latin America & Caribbean,CA,60.10867,-113.64258,17
1991,Latin America & Caribbean,ES,40,-4,27
1991,Latin America & Caribbean,FR,46,2,47
1991,Latin America & Caribbean,IT,42.83333,12.83333,20
1992,Latin America & Caribbean,AR,-34,-64,14
1992,Latin America & Caribbean,ES,40,-4,26
1992,Latin America & Caribbean,FJ,-18,178,1
1993,Latin America & Caribbean,AR,-34,-64,6
1993,Latin America & Caribbean,IT,42.83333,12.83333,22
1993,Latin America & Caribbean,JM,18.16667,-77.25,1
1993,Latin America & Caribbean,NG,10,8,1
1993,Latin America & Caribbean,PA,9,-80,1
1994,Latin America & Caribbean,CL,-30,-71,9
1994,Latin America & Caribbean,CN,35,105,1
1994,Latin America & Caribbean,JP,35.68536,139.75309,9
1994,Latin America & Caribbean,NL,52.25,5.75,13
1995,Latin America & Caribbean,BE,50.75,4.5,10
1995,Latin America & Caribbean,IE,53,-8,1
1995,Latin America & Caribbean,JP,35.68536,139.75309,7
1995,Latin America & Caribbean,NL,52.25,5.75,8
1995,Latin America & Caribbean,VE,8,-66,6
1996,Latin America & Caribbean,CN,35,105,1
1996,Latin America & Caribbean,JP,35.68536,139.75309,6
1996,Latin America & Caribbean,ZA,-29,24,1
1997,Latin America & Caribbean,BR,-10,-55,28
1997,Latin America & Caribbean,JP,35.68536,139.75309,13
1997,Latin America & Caribbean,SE,62,15,16
1999,Latin America & Caribbean,MX,23,-102,15
2000,Latin America & Caribbean,EC,-1.25,-78.25,3
2000,Latin America & Caribbean,ME,42.75,19.25,1
2001,Latin America & Caribbean,MX,23,-102,22
2001,Latin America & Caribbean,NZ,-42,174,3
2002,Latin America & Caribbean,FI,64,26,5
2002,Latin America & Caribbean,TR,39,35,2
2003,Latin America & Caribbean,BB,13.16453,-59.55165,1
2003,Latin America & Caribbean,CU,22,-79.5,9
2003,Latin America & Caribbean,IL,31.5,34.75,8
2003,Latin America & Caribbean,KE,1,38,1
2004,Latin America & Caribbean,FI,64,26,3
2004,Latin America & Caribbean,FR,46,2,132
2004,Latin America & Caribbean,IN,22,79,7
2004,Latin America & Caribbean,IR,32,53,1
2004,Latin America & Caribbean,UA,49,32,2
2005,Latin America & Caribbean,GT,15.5,-90.25,1
2005,Latin America & Caribbean,IR,32,53,1
2005,Latin America & Caribbean,PK,30,70,3
2006,Latin America & Caribbean,PT,39.6945,-8.13057,74
2006,Latin America & Caribbean,RU,60,100,5
2006,Latin America & Caribbean,SI,46.08333,15,1
2007,Latin America & Caribbean,AE,23.75,54.5,1
2007,Latin America & Caribbean,AR,-34,-64,31
2007,Latin America & Caribbean,AU,-25,135,37
2007,Latin America & Caribbean,CI,8,-5.5,1
2007,Latin America & Caribbean,GB,54.75844,-2.69531,193
2007,Latin America & Caribbean,GT,15.5,-90.25,2
2007,Latin America & Caribbean,HN,15,-86.5,1
2007,Latin America & Caribbean,IT,42.83333,12.83333,84
2007,Latin America & Caribbean,NA,-22,17,4
2007,Latin America & Caribbean,PK,30,70,3
2007,Latin America & Caribbean,VN,16.16667,107.83333,1
2008,Latin America & Caribbean,AE,23.75,54.5,2
2008,Latin America & Caribbean,AR,-34,-64,36
2008,Latin America & Caribbean,AT,47.33333,13.33333,8
2008,Latin America & Caribbean,AU,-25,135,57
2008,Latin America & Caribbean,DK,56,10,10
2008,Latin America & Caribbean,HN,15,-86.5,3
2008,Latin America & Caribbean,IT,42.83333,12.83333,69
2008,Latin America & Caribbean,PK,30,70,1
2008,Latin America & Caribbean,SG,1.36667,103.8,2
2009,Latin America & Caribbean,CL,-30,-71,38
2009,Latin America & Caribbean,IT,42.83333,12.83333,67
2009,Latin America & Caribbean,JM,18.16667,-77.25,4
2009,Latin America & Caribbean,RU,60,100,4
2009,Latin America & Caribbean,TH,15.5,101,1
2009,Latin America & Caribbean,US,39.76,-98.5,961
2010,Latin America & Caribbean,BO,-17,-65,1
2010,Latin America & Caribbean,CH,47.00016,8.01427,42
2010,Latin America & Caribbean,DO,19,-70.66667,2
2010,Latin America & Caribbean,IL,31.5,34.75,6
2010,Latin America & Caribbean,MX,23,-102,22
2010,Latin America & Caribbean,NO,62,10,12
2010,Latin America & Caribbean,PL,52,20,1
2010,Latin America & Caribbean,UA,49,32,1
2010,Latin America & Caribbean,UY,-33,-56,8
2011,Latin America & Caribbean,CU,22,-79.5,3
2011,Latin America & Caribbean,CY,35,33,1
2011,Latin America & Caribbean,NO,62,10,4
2011,Latin America & Caribbean,NZ,-42,174,15
2011,Latin America & Caribbean,PL,52,20,4
2011,Latin America & Caribbean,TR,39,35,4
2011,Latin America & Caribbean,UA,49,32,1
2012,Latin America & Caribbean,GT,15.5,-90.25,5
2012,Latin America & Caribbean,KE,1,38,1
2012,Latin America & Caribbean,KH,13,105,1
2012,Latin America & Caribbean,NO,62,10,12
2012,Latin America & Caribbean,NZ,-42,174,24
2012,Latin America & Caribbean,PE,-10,-75.25,13
2012,Latin America & Caribbean,PT,39.6945,-8.13057,103
2012,Latin America & Caribbean,UA,49,32,1
2013,Latin America & Caribbean,CU,22,-79.5,3
2013,Latin America & Caribbean,DO,19,-70.66667,2
2013,Latin America & Caribbean,FI,64,26,22
2013,Latin America & Caribbean,GB,54.75844,-2.69531,192
2013,Latin America & Caribbean,IN,22,79,8
2013,Latin America & Caribbean,PE,-10,-75.25,13
2013,Latin America & Caribbean,PL,52,20,8
2013,Latin America & Caribbean,SI,46.08333,15,1
2013,Latin America & Caribbean,SK,48.66667,19.5,3
2014,Latin America & Caribbean,FR,46,2,226
2014,Latin America & Caribbean,GT,15.5,-90.25,5
2014,Latin America & Caribbean,IN,22,79,15
2014,Latin America & Caribbean,IS,65,-18,2
2014,Latin America & Caribbean,PK,30,70,14
2014,Latin America & Caribbean,VC,13.08333,-61.2,1
2015,Latin America & Caribbean,AR,-34,-64,63
2015,Latin America & Caribbean,AU,-25,135,129
2015,Latin America & Caribbean,CA,60.10867,-113.64258,282
2015,Latin America & Caribbean,ES,40,-4,351
2015,Latin America & Caribbean,FR,46,2,309
2015,Latin America & Caribbean,GB,54.75844,-2.69531,342
2015,Latin America & Caribbean,LC,13.88333,-60.96667,1
2015,Latin America & Caribbean,MZ,-18.25,35,3
2015,Latin America & Caribbean,PA,9,-80,4
2015,Latin America & Caribbean,PT,39.6945,-8.13057,148
2015,Latin America & Caribbean,RU,60,100,7
2015,Latin America & Caribbean,VN,16.16667,107.83333,2
2016,Latin America & Caribbean,CA,60.10867,-113.64258,309
2016,Latin America & Caribbean,DK,56,10,43
2016,Latin America & Caribbean,JM,18.16667,-77.25,2
2016,Latin America & Caribbean,MZ,-18.25,35,10
2016,Latin America & Caribbean,NG,10,8,2
2016,Latin America & Caribbean,VN,16.16667,107.83333,2
2017,Latin America & Caribbean,AT,47.33333,13.33333,20
2017,Latin America & Caribbean,CA,60.10867,-113.64258,278
2017,Latin America & Caribbean,GR,39,22,1
2017,Latin America & Caribbean,HT,19.07582,-72.29616,1
2017,Latin America & Caribbean,MC,43.73141,7.41903,1
2017,Latin America & Caribbean,UG,1.25,32.5,1
2018,Latin America & Caribbean,CA,60.10867,-113.64258,359
2018,Latin America & Caribbean,DK,56,10,52
2018,Latin America & Caribbean,ES,40,-4,446
2018,Latin America & Caribbean,NI,13,-85,4
2018,Latin America & Caribbean,RU,60,100,19
2018,Latin America & Caribbean,SD,16,30,1
2018,Latin America & Caribbean,US,39.76,-98.5,1472
2018,Latin America & Caribbean,VE,8,-66,9
2019,Latin America & Caribbean,DZ,28,3,1
2019,Latin America & Caribbean,ES,40,-4,518
2019,Latin America & Caribbean,HN,15,-86.5,3
2019,Latin America & Caribbean,IT,42.83333,12.83333,142
2019,Latin America & Caribbean,JP,35.68536,139.75309,37
2019,Latin America & Caribbean,NI,13,-85,3
2019,Latin America & Caribbean,NL,52.25,5.75,121
2020,Latin America & Caribbean,IE,53,-8,43
2020,Latin America & Caribbean,IQ,33,44,1
2020,Latin America & Caribbean,NL,52.25,5.75,152
2020,Latin America & Caribbean,PY,-23.33333,-58,6
2020,Latin America & Caribbean,TH,15.5,101,6
2020,Latin America & Caribbean,US,39.76,-98.5,1793
2020,Latin America & Caribbean,ZA,-29,24,18
2021,Latin America & Caribbean,BE,50.75,4.5,100
2021,Latin America & Caribbean,CO,4,-73.25,164
2021,Latin America & Caribbean,HU,47,20,11
2021,Latin America & Caribbean,JP,35.68536,139.75309,26
2021,Latin America & Caribbean,MT,35.91667,14.43333,1
2021,Latin America & Caribbean,NI,13,-85,4
2021,Latin America & Caribbean,VE,8,-66,14
2021,Latin America & Caribbean,ZA,-29,24,17
2022,Latin America & Caribbean,AL,41,20,1
2022,Latin America & Caribbean,BE,50.75,4.5,91
2022,Latin America & Caribbean,CN,35,105,38
2022,Latin America & Caribbean,HU,47,20,9
2022,Latin America & Caribbean,ID,-5,120,4
2022,Latin America & Caribbean,KR,36.5,127.75,6
2022,Latin America & Caribbean,MY,2.5,112.5,3
2022,Latin America & Caribbean,NI,13,-85,1
2010,Latin America & Caribbean,CR,10,-84,1
2010,Latin America & Caribbean,CU,22,-79.5,1
2010,Latin America & Caribbean,DE,51.5,10.5,174
2010,Latin America & Caribbean,EC,-1.25,-78.25,6
2010,Latin America & Caribbean,IR,32,53,8
2010,Latin America & Caribbean,NZ,-42,174,8
2011,Latin America & Caribbean,FI,64,26,15
2011,Latin America & Caribbean,IL,31.5,34.75,7
2011,Latin America & Caribbean,SI,46.08333,15,2
2011,Latin America & Caribbean,UY,-33,-56,14
2012,Latin America & Caribbean,CU,22,-79.5,2
2012,Latin America & Caribbean,DO,19,-70.66667,2
2012,Latin America & Caribbean,EC,-1.25,-78.25,15
2012,Latin America & Caribbean,FI,64,26,15
2012,Latin America & Caribbean,GB,54.75844,-2.69531,204
2012,Latin America & Caribbean,PL,52,20,2
2013,Latin America & Caribbean,FR,46,2,268
2013,Latin America & Caribbean,MZ,-18.25,35,1
2013,Latin America & Caribbean,VN,16.16667,107.83333,1
2014,Latin America & Caribbean,AT,47.33333,13.33333,23
2014,Latin America & Caribbean,EG,27,30,3
2014,Latin America & Caribbean,KH,13,105,1
2014,Latin America & Caribbean,PE,-10,-75.25,27
2014,Latin America & Caribbean,PT,39.6945,-8.13057,109
2015,Latin America & Caribbean,IT,42.83333,12.83333,113
2015,Latin America & Caribbean,PE,-10,-75.25,26
2015,Latin America & Caribbean,PK,30,70,10
2015,Latin America & Caribbean,RS,44.81892,20.45998,1
2016,Latin America & Caribbean,AR,-34,-64,64
2016,Latin America & Caribbean,AU,-25,135,141
2016,Latin America & Caribbean,CL,-30,-71,62
2016,Latin America & Caribbean,EG,27,30,3
2016,Latin America & Caribbean,ES,40,-4,415
2016,Latin America & Caribbean,FR,46,2,298
2016,Latin America & Caribbean,IT,42.83333,12.83333,135
2016,Latin America & Caribbean,LT,55.41667,24,1
2016,Latin America & Caribbean,PK,30,70,12
2017,Latin America & Caribbean,AR,-34,-64,63
2017,Latin America & Caribbean,AU,-25,135,140
2017,Latin America & Caribbean,CL,-30,-71,83
2017,Latin America & Caribbean,DK,56,10,55
2017,Latin America & Caribbean,EG,27,30,2
2017,Latin America & Caribbean,HN,15,-86.5,2
2017,Latin America & Caribbean,IT,42.83333,12.83333,139
2017,Latin America & Caribbean,KN,17.33333,-62.75,1
2017,Latin America & Caribbean,LT,55.41667,24,1
2017,Latin America & Caribbean,NG,10,8,3
2017,Latin America & Caribbean,RS,44.81892,20.45998,1
2017,Latin America & Caribbean,SG,1.36667,103.8,8
2017,Latin America & Caribbean,SV,13.83333,-88.91667,2
2017,Latin America & Caribbean,US,39.76,-98.5,1648
2018,Latin America & Caribbean,AR,-34,-64,79
2018,Latin America & Caribbean,AU,-25,135,164
2018,Latin America & Caribbean,CZ,49.75,15,15
2018,Latin America & Caribbean,GR,39,22,1
2018,Latin America & Caribbean,JM,18.16667,-77.25,6
2018,Latin America & Caribbean,NA,-22,17,1
2018,Latin America & Caribbean,NP,28,84,1
2018,Latin America & Caribbean,PA,9,-80,4
2018,Latin America & Caribbean,PY,-23.33333,-58,4
2018,Latin America & Caribbean,TH,15.5,101,1
2019,Latin America & Caribbean,AE,23.75,54.5,4
2019,Latin America & Caribbean,ID,-5,120,1
2019,Latin America & Caribbean,MC,43.73141,7.41903,1
2019,Latin America & Caribbean,SE,62,15,55
2019,Latin America & Caribbean,TH,15.5,101,6
2019,Latin America & Caribbean,US,39.76,-98.5,1558
2019,Latin America & Caribbean,VE,8,-66,8
2020,Latin America & Caribbean,CN,35,105,42
2020,Latin America & Caribbean,CO,4,-73.25,178
2020,Latin America & Caribbean,HU,47,20,10
2020,Latin America & Caribbean,ID,-5,120,5
2020,Latin America & Caribbean,KY,19.5,-80.66667,1
2020,Latin America & Caribbean,LA,18,105,1
2020,Latin America & Caribbean,LU,49.75,6.16667,5
2020,Latin America & Caribbean,MY,2.5,112.5,2
2020,Latin America & Caribbean,NI,13,-85,2
2021,Latin America & Caribbean,IE,53,-8,39
2021,Latin America & Caribbean,MY,2.5,112.5,5
2021,Latin America & Caribbean,NL,52.25,5.75,171
2021,Latin America & Caribbean,PY,-23.33333,-58,15
2021,Latin America & Caribbean,TH,15.5,101,4
2022,Latin America & Caribbean,IE,53,-8,37
2022,Latin America & Caribbean,JO,31,36,2
2022,Latin America & Caribbean,JP,35.68536,139.75309,28
